GENDER,AGE_GRP,JOB_NM,TRAVEL_TERM,TRAVEL_LIKE_SGG_1,TRAVEL_LIKE_SGG_2,TRAVEL_LIKE_SGG_3,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_3,TRAVEL_STYL_4,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,TRAVEL_STATUS_RESIDENCE,TRAVEL_STATUS_DESTINATION,TRAVEL_STATUS_ACCOMPANY,TRAVEL_MOTIVE,TRAVEL_COMPANIONS_NUM,TRAVEL_ID
남,20,전문가 및 관련 종사자,1년,50130,47110,42110,자연 선호(약),자연 선호(중),자연 선호(강),자연 선호(강),자연 선호(강),자연 선호(중),자연 선호(약),자연 선호(강),서울특별시,전남,2인 여행(가족 외),새로운 경험 추구,1,g_g003281
여,40,사무 종사자,1년,42210,42810,41830,도시 선호(중),도시 선호(중),도시 선호(약),도시 선호(약),자연 선호(약),도시 선호(중),자연 선호(약),자연 선호(약),서울특별시,전남,2인 여행(가족 외),새로운 경험 추구,1,g_g005905
여,30,사무 종사자,1년,50110,26350,42150,자연 선호(중),도시 선호(중),중립,자연 선호(강),자연 선호(강),자연 선호(강),중립,중립,서울특별시,충남,부모 동반 여행,"쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식",2,g_g011146
여,20,학생,1년,50130,26350,45110,중립,도시 선호(강),자연 선호(강),자연 선호(강),자연 선호(약),자연 선호(중),도시 선호(강),도시 선호(강),서울특별시,대전,3인 이상 여행(가족 외),여행 동반자와의 친밀감 및 유대감 증진,2,g_g009335
남,20,전문가 및 관련 종사자,1년,42150,42210,50130,자연 선호(약),자연 선호(약),자연 선호(중),자연 선호(약),자연 선호(약),자연 선호(약),도시 선호(강),도시 선호(강),서울특별시,전남,2인 여행(가족 외),여행 동반자와의 친밀감 및 유대감 증진,1,g_g006462
여,20,학생,1년,11680,26350,46130,도시 선호(강),자연 선호(약),도시 선호(약),자연 선호(약),도시 선호(약),도시 선호(강),자연 선호(중),도시 선호(중),광주광역시,대전,2인 여행(가족 외),새로운 경험 추구,1,g_g006265
여,30,사무 종사자,1년,46710,50130,46790,자연 선호(중),도시 선호(중),중립,도시 선호(중),자연 선호(중),자연 선호(중),도시 선호(중),중립,광주광역시,전남,2인 가족 여행,여행 동반자와의 친밀감 및 유대감 증진,1,g_g002195
남,40,기타,한달,47210,47110,50130,자연 선호(강),자연 선호(중),중립,도시 선호(약),중립,자연 선호(약),자연 선호(중),도시 선호(중),대구광역시,전북,나홀로 여행,"일상적인 환경 및 역할에서의 탈출, 지루함 탈피",0,g_g003067
여,30,학생,1년,46170,46710,46110,도시 선호(약),자연 선호(약),도시 선호(약),중립,도시 선호(중),도시 선호(중),중립,도시 선호(약),광주광역시,전남,나홀로 여행,새로운 경험 추구,0,g_g000552
남,30,전문가 및 관련 종사자,1년,50130,42210,11710,중립,자연 선호(중),자연 선호(강),자연 선호(중),자연 선호(중),도시 선호(약),자연 선호(중),도시 선호(강),인천광역시,충남,자녀 동반 여행,"일상적인 환경 및 역할에서의 탈출, 지루함 탈피",2,g_g000719
남,20,사무 종사자,1년,50130,42830,30140,중립,중립,자연 선호(중),중립,중립,중립,중립,중립,서울특별시,대전,2인 여행(가족 외),여행 동반자와의 친밀감 및 유대감 증진,1,g_g011232
여,20,전문가 및 관련 종사자,한달,42150,42210,42830,중립,중립,자연 선호(약),도시 선호(약),중립,자연 선호(약),중립,도시 선호(약),경기도,충북,나홀로 여행,"쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식",0,g_g000229
여,50,전문가 및 관련 종사자,한달,50130,50110,42150,자연 선호(중),도시 선호(중),자연 선호(중),도시 선호(중),도시 선호(중),도시 선호(중),도시 선호(강),중립,경기도,충남,자녀 동반 여행,새로운 경험 추구,2,g_g000815
여,40,사무 종사자,한달,50110,26350,42150,중립,자연 선호(중),중립,자연 선호(중),자연 선호(중),중립,자연 선호(강),도시 선호(중),충청남도,충남,2인 가족 여행,"쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식",1,g_g000477
남,30,사무 종사자,한달,29200,46110,48170,도시 선호(강),중립,도시 선호(강),도시 선호(강),자연 선호(강),도시 선호(강),자연 선호(강),도시 선호(강),경상남도,전남,나홀로 여행,"쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식",0,g_g003429
여,40,사무 종사자,1년,42150,41210,50130,도시 선호(중),자연 선호(강),자연 선호(강),자연 선호(강),중립,도시 선호(약),자연 선호(중),도시 선호(중),서울특별시,전남,3대 동반 여행(친척 포함),여행 동반자와의 친밀감 및 유대감 증진,3,g_g000618
여,30,사무 종사자,한달,41410,50130,45110,중립,자연 선호(약),자연 선호(중),자연 선호(중),중립,중립,자연 선호(약),도시 선호(중),경기도,전북,부모 동반 여행,기타,3,g_g003561
남,20,기타,1년,50110,11215,26350,자연 선호(약),자연 선호(중),도시 선호(중),자연 선호(강),중립,중립,도시 선호(중),도시 선호(강),경기도,충북,부모 동반 여행,"쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식",3,g_g010218
여,20,사무 종사자,1년,50130,26350,30170,중립,중립,자연 선호(약),자연 선호(약),중립,도시 선호(중),자연 선호(중),도시 선호(약),대구광역시,대전,나홀로 여행,"일상적인 환경 및 역할에서의 탈출, 지루함 탈피",0,g_g010635
남,40,사무 종사자,한달,42210,50130,26260,중립,자연 선호(중),자연 선호(강),자연 선호(약),중립,자연 선호(중),도시 선호(중),도시 선호(중),서울특별시,세종,2인 여행(가족 외),새로운 경험 추구,1,g_g003459
남,30,사무 종사자,한달,26350,45110,50110,자연 선호(중),자연 선호(중),자연 선호(중),자연 선호(중),중립,중립,중립,도시 선호(중),대전광역시,세종,자녀 동반 여행,"일상적인 환경 및 역할에서의 탈출, 지루함 탈피",2,g_g005559
남,20,학생,한달,26350,46710,46130,자연 선호(중),중립,자연 선호(중),도시 선호(중),자연 선호(약),중립,자연 선호(약),자연 선호(중),광주광역시,전남,3인 이상 여행(가족 외),"역사 탐방, 문화적 경험 등 교육적 동기",2,g_g007718
남,50,전문가 및 관련 종사자,한달,50110,50130,45190,자연 선호(강),자연 선호(강),자연 선호(강),자연 선호(중),자연 선호(강),자연 선호(강),도시 선호(중),자연 선호(강),부산광역시,전북,2인 여행(가족 외),"쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식",1,g_g002516
남,30,사무 종사자,1년,41110,42210,42150,자연 선호(약),자연 선호(약),도시 선호(약),도시 선호(중),자연 선호(강),자연 선호(중),도시 선호(중),자연 선호(강),경기도,충북,2인 가족 여행,여행 동반자와의 친밀감 및 유대감 증진,1,g_g000607
여,30,사무 종사자,한달,44150,41290,42150,자연 선호(약),자연 선호(중),자연 선호(강),자연 선호(약),도시 선호(중),도시 선호(중),자연 선호(중),도시 선호(강),충청북도,충남,2인 가족 여행,"일상적인 환경 및 역할에서의 탈출, 지루함 탈피",1,g_g001686
남,50,판매 종사자,1주일,45720,44180,45790,중립,도시 선호(약),자연 선호(약),도시 선호(약),자연 선호(약),자연 선호(약),도시 선호(중),도시 선호(약),전라북도,대전,자녀 동반 여행,여행 동반자와의 친밀감 및 유대감 증진,2,g_g007351
남,20,전문가 및 관련 종사자,1년,42150,50130,50110,도시 선호(중),자연 선호(중),자연 선호(중),도시 선호(약),도시 선호(중),자연 선호(중),자연 선호(약),자연 선호(약),경기도,충남,2인 여행(가족 외),새로운 경험 추구,1,g_g003583
남,20,전문가 및 관련 종사자,1년,48840,50130,11380,자연 선호(약),자연 선호(중),자연 선호(중),자연 선호(중),자연 선호(약),도시 선호(약),도시 선호(중),도시 선호(강),부산광역시,전남,2인 여행(가족 외),여행 동반자와의 친밀감 및 유대감 증진,1,g_g006921
여,30,전문가 및 관련 종사자,한달,42720,41650,41830,자연 선호(강),자연 선호(강),자연 선호(강),자연 선호(강),자연 선호(강),자연 선호(강),도시 선호(중),자연 선호(중),서울특별시,대전,2인 가족 여행,"쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식",1,g_g000935
남,20,학생,한달,44825,44210,44810,중립,도시 선호(약),자연 선호(중),도시 선호(중),도시 선호(중),도시 선호(약),자연 선호(중),도시 선호(중),충청남도,충남,2인 여행(가족 외),"쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식",1,g_g012757
남,30,전문가 및 관련 종사자,1년,30170,44180,44760,도시 선호(중),자연 선호(중),자연 선호(약),자연 선호(강),자연 선호(강),도시 선호(강),자연 선호(중),중립,세종특별자치시,대전,2인 가족 여행,새로운 경험 추구,1,g_g012267
여,20,학생,한달,47840,47110,47130,자연 선호(중),자연 선호(중),자연 선호(약),자연 선호(약),자연 선호(강),중립,도시 선호(중),도시 선호(약),대구광역시,대전,나홀로 여행,"일상적인 환경 및 역할에서의 탈출, 지루함 탈피",0,g_g011164
여,30,사무 종사자,1년,46130,45110,50110,도시 선호(약),자연 선호(중),도시 선호(약),자연 선호(중),자연 선호(중),도시 선호(약),도시 선호(약),도시 선호(중),서울특별시,전북,부모 동반 여행,"일상적인 환경 및 역할에서의 탈출, 지루함 탈피",2,g_g000191
남,40,전문가 및 관련 종사자,한달,42210,46130,48840,자연 선호(강),자연 선호(강),자연 선호(강),자연 선호(약),자연 선호(약),도시 선호(약),자연 선호(약),도시 선호(중),충청남도,대전,2인 여행(가족 외),"쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식",1,g_g000515
남,30,장치․기계 조작 및 조립 종사자,한달,42150,42210,42820,자연 선호(중),중립,중립,자연 선호(약),도시 선호(강),자연 선호(강),도시 선호(중),도시 선호(약),인천광역시,전남,나홀로 여행,진정한 자아 찾기 또는 자신을 되돌아볼 기회 찾기,0,g_g002857
남,30,전문가 및 관련 종사자,한달,46170,46710,46830,자연 선호(강),자연 선호(강),자연 선호(강),도시 선호(약),자연 선호(약),자연 선호(약),중립,도시 선호(약),광주광역시,전남,2인 여행(가족 외),여행 동반자와의 친밀감 및 유대감 증진,1,g_g011489
남,40,관리자,한달,44825,42820,48220,자연 선호(중),자연 선호(중),자연 선호(강),자연 선호(약),자연 선호(중),중립,자연 선호(강),자연 선호(강),경기도,충남,3인 이상 여행(가족 외),새로운 경험 추구,3,g_g011137
남,20,기타,한달,11440,26500,50130,도시 선호(중),자연 선호(약),자연 선호(중),자연 선호(약),자연 선호(약),도시 선호(중),도시 선호(중),도시 선호(중),광주광역시,전남,2인 여행(가족 외),SNS 사진 등록 등 과시,1,g_g013131
남,40,기타,1년,50130,48840,46780,자연 선호(중),자연 선호(중),자연 선호(강),중립,중립,자연 선호(약),도시 선호(중),도시 선호(강),부산광역시,전남,2인 가족 여행,"일상적인 환경 및 역할에서의 탈출, 지루함 탈피",1,g_g007232
여,50,서비스 종사자,한달,50130,26350,30200,자연 선호(약),자연 선호(강),자연 선호(중),자연 선호(중),자연 선호(중),자연 선호(약),도시 선호(중),도시 선호(중),충청남도,세종,자녀 동반 여행,"쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식",2,g_g001100
남,40,사무 종사자,한달,11680,50130,46130,자연 선호(중),도시 선호(강),도시 선호(강),도시 선호(중),도시 선호(강),중립,도시 선호(약),도시 선호(약),세종특별자치시,전북,2인 가족 여행,여행 동반자와의 친밀감 및 유대감 증진,1,g_g011826
여,50,전업주부,한달,47930,44150,45110,자연 선호(약),중립,자연 선호(중),중립,자연 선호(중),자연 선호(약),중립,중립,충청남도,충남,3인 이상 여행(가족 외),여행 동반자와의 친밀감 및 유대감 증진,3,g_g003135
남,40,사무 종사자,한달,50130,26530,46130,자연 선호(약),도시 선호(약),자연 선호(강),자연 선호(강),도시 선호(약),자연 선호(중),도시 선호(강),자연 선호(중),전라북도,전북,2인 여행(가족 외),"일상적인 환경 및 역할에서의 탈출, 지루함 탈피",1,g_g004626
여,20,전문가 및 관련 종사자,1년,45790,26350,41190,자연 선호(강),자연 선호(약),중립,중립,자연 선호(중),자연 선호(약),도시 선호(약),도시 선호(중),대전광역시,전북,2인 가족 여행,여행 동반자와의 친밀감 및 유대감 증진,1,g_g005392
남,50,사무 종사자,한달,26350,42210,28710,중립,중립,자연 선호(강),자연 선호(중),도시 선호(중),중립,자연 선호(중),자연 선호(약),경기도,전북,2인 여행(가족 외),"일상적인 환경 및 역할에서의 탈출, 지루함 탈피",1,g_g012990
여,30,학생,1년,11440,50130,42150,자연 선호(중),자연 선호(중),자연 선호(중),도시 선호(중),도시 선호(약),도시 선호(약),자연 선호(약),중립,대전광역시,전북,2인 여행(가족 외),"쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식",1,g_g010932
여,30,사무 종사자,1년,50110,26350,42170,자연 선호(중),자연 선호(중),자연 선호(중),중립,자연 선호(중),자연 선호(중),도시 선호(중),자연 선호(중),대전광역시,충남,2인 여행(가족 외),"쉴 수 있는 기회, 육체 피로 해결 및 정신적인 휴식",1,g_g010850
여,20,사무 종사자,한달,11680,41820,46230,자연 선호(약),자연 선호(중),자연 선호(약),자연 선호(약),자연 선호(약),자연 선호(약),중립,도시 선호(강),인천광역시,충북,2인 여행(가족 외),여행 동반자와의 친밀감 및 유대감 증진,1,g_g003515
남,50,사무 종사자,한달,50130,42150,44200,자연 선호(중),자연 선호(중),자연 선호(약),자연 선호(중),자연 선호(중),자연 선호(약),자연 선호(약),자연 선호(약),경기도,충북,자녀 동반 여행,새로운 경험 추구,2,g_g000466
여,30,사무 종사자,1년,41110,30200,43800,자연 선호(약),자연 선호(약),자연 선호(중),자연 선호(강),자연 선호(중),자연 선호(약),자연 선호(약),도시 선호(약),경기도,대전,2인 가족 여행,"일상적인 환경 및 역할에서의 탈출, 지루함 탈피",1,g_g007309
