TRAVEL_ID,TRAVEL_PURPOSE,TRAVEL_START_YMD,TRAVEL_END_YMD,TRAVEL_MISSION_CHECK
g_g002867,"드라마 촬영지 방문;테마파크, 놀이시설, 동/식물원 방문;SNS 인생샷 여행;호캉스 여행",2023-06-17,2023-06-19,드라마 촬영지 방문;SNS 인생샷 여행;신규 여행지 발굴
g_g002872,"테마파크, 놀이시설, 동/식물원 방문;호캉스 여행;등반 여행;캠핑;지역 축제/이벤트 참가",2023-06-24,2023-06-26,"호캉스 여행;SNS 인생샷 여행;테마파크, 놀이시설, 동/식물원 방문"
g_g002874,"교육/체험 프로그램 참가;인플루언서 따라하기 여행;야외 스포츠, 레포츠 활동;캠핑",2023-06-24,2023-06-26,"야외 스포츠, 레포츠 활동;캠핑;교육/체험 프로그램 참가"
g_g002875,"지역 문화예술/공연/전시시설 관람;야외 스포츠, 레포츠 활동;호캉스 여행;테마파크, 놀이시설, 동/식물원 방문",2023-07-01,2023-07-03,"테마파크, 놀이시설, 동/식물원 방문;지역 문화예술/공연/전시시설 관람;유흥/오락(나이트라이프)"
g_g002880,"테마파크, 놀이시설, 동/식물원 방문;쇼핑;역사 유적지 방문;시티투어;지역 문화예술/공연/전시시설 관람;지역 축제/이벤트 참가;드라마 촬영지 방문;SNS 인생샷 여행;Well-ness 여행",2023-06-22,2023-06-24,"지역 축제/이벤트 참가;SNS 인생샷 여행;테마파크, 놀이시설, 동/식물원 방문"
g_g002886,"쇼핑;테마파크, 놀이시설, 동/식물원 방문;역사 유적지 방문;SNS 인생샷 여행;드라마 촬영지 방문",2023-06-23,2023-06-25,SNS 인생샷 여행;드라마 촬영지 방문;역사 유적지 방문
g_g002887,쇼핑;시티투어;지역 축제/이벤트 참가;SNS 인생샷 여행;호캉스 여행,2023-07-01,2023-07-03,쇼핑;지역 축제/이벤트 참가;호캉스 여행
g_g002890,온천/스파;Well-ness 여행;SNS 인생샷 여행;친환경 여행(플로깅 여행);등반 여행,2023-06-17,2023-06-19,Well-ness 여행;역사 유적지 방문;신규 여행지 발굴
g_g002891,쇼핑;Well-ness 여행;SNS 인생샷 여행;역사 유적지 방문,2023-06-17,2023-06-19,"역사 유적지 방문;호캉스 여행;야외 스포츠, 레포츠 활동"
g_g002896,쇼핑;시티투어;지역 문화예술/공연/전시시설 관람;Well-ness 여행;SNS 인생샷 여행;신규 여행지 발굴;인플루언서 따라하기 여행,2023-07-07,2023-07-09,지역 문화예술/공연/전시시설 관람;쇼핑;교육/체험 프로그램 참가
g_g002897,"온천/스파;SNS 인생샷 여행;호캉스 여행;인플루언서 따라하기 여행;야외 스포츠, 레포츠 활동",2023-07-02,2023-07-04,호캉스 여행;온천/스파;드라마 촬영지 방문
g_g002900,쇼핑;반려동물 동반 여행;캠핑,2023-06-27,2023-06-29,쇼핑;반려동물 동반 여행;역사 유적지 방문
g_g002903,"테마파크, 놀이시설, 동/식물원 방문;SNS 인생샷 여행;신규 여행지 발굴;역사 유적지 방문;지역 문화예술/공연/전시시설 관람",2023-07-01,2023-07-03,"SNS 인생샷 여행;지역 문화예술/공연/전시시설 관람;테마파크, 놀이시설, 동/식물원 방문"
g_g002906,"종교/성지 순례;테마파크, 놀이시설, 동/식물원 방문;SNS 인생샷 여행;역사 유적지 방문",2023-06-18,2023-06-19,종교/성지 순례;SNS 인생샷 여행;쇼핑
g_g002907,Well-ness 여행;SNS 인생샷 여행;인플루언서 따라하기 여행;친환경 여행(플로깅 여행);지역 문화예술/공연/전시시설 관람,2023-06-18,2023-06-19,지역 문화예술/공연/전시시설 관람;친환경 여행(플로깅 여행);Well-ness 여행
g_g002908,드라마 촬영지 방문;친환경 여행(플로깅 여행),2023-07-07,2023-07-09,지역 문화예술/공연/전시시설 관람;역사 유적지 방문;시티투어
g_g002912,지역 문화예술/공연/전시시설 관람,2023-07-08,2023-07-10,"테마파크, 놀이시설, 동/식물원 방문;지역 문화예술/공연/전시시설 관람;시티투어"
g_g002916,쇼핑;SNS 인생샷 여행;호캉스 여행;역사 유적지 방문;시티투어,2023-07-01,2023-07-03,쇼핑;역사 유적지 방문;지역 문화예술/공연/전시시설 관람
g_g002918,지역 문화예술/공연/전시시설 관람;Well-ness 여행,2023-06-18,2023-06-20,"Well-ness 여행;지역 문화예술/공연/전시시설 관람;테마파크, 놀이시설, 동/식물원 방문"
g_g002928,교육/체험 프로그램 참가;Well-ness 여행;SNS 인생샷 여행;지역 문화예술/공연/전시시설 관람;지역 축제/이벤트 참가,2023-07-04,2023-07-06,지역 문화예술/공연/전시시설 관람;교육/체험 프로그램 참가;역사 유적지 방문
g_g002933,"드라마 촬영지 방문;테마파크, 놀이시설, 동/식물원 방문;SNS 인생샷 여행;인플루언서 따라하기 여행;지역 문화예술/공연/전시시설 관람",2023-06-18,2023-06-19,지역 문화예술/공연/전시시설 관람;SNS 인생샷 여행;인플루언서 따라하기 여행
g_g002943,교육/체험 프로그램 참가;역사 유적지 방문;지역 문화예술/공연/전시시설 관람,2023-06-24,2023-06-25,역사 유적지 방문;교육/체험 프로그램 참가;신규 여행지 발굴
g_g002944,"쇼핑;테마파크, 놀이시설, 동/식물원 방문;역사 유적지 방문;야외 스포츠, 레포츠 활동;지역 문화예술/공연/전시시설 관람;지역 축제/이벤트 참가;온천/스파;드라마 촬영지 방문;SNS 인생샷 여행;신규 여행지 발굴;인플루언서 따라하기 여행",2023-06-18,2023-06-19,SNS 인생샷 여행;인플루언서 따라하기 여행;시티투어
g_g002946,SNS 인생샷 여행;호캉스 여행;인플루언서 따라하기 여행,2023-06-19,2023-06-21,SNS 인생샷 여행;호캉스 여행;인플루언서 따라하기 여행
g_g002949,"온천/스파;테마파크, 놀이시설, 동/식물원 방문;역사 유적지 방문",2023-07-08,2023-07-10,"테마파크, 놀이시설, 동/식물원 방문;온천/스파;역사 유적지 방문"
g_g002952,쇼핑;드라마 촬영지 방문;역사 유적지 방문;시티투어;지역 문화예술/공연/전시시설 관람,2023-06-30,2023-07-02,쇼핑;역사 유적지 방문;SNS 인생샷 여행
g_g002953,"테마파크, 놀이시설, 동/식물원 방문;Well-ness 여행;신규 여행지 발굴",2023-07-08,2023-07-10,Well-ness 여행;반려동물 동반 여행;역사 유적지 방문
g_g002955,"쇼핑;온천/스파;역사 유적지 방문;야외 스포츠, 레포츠 활동;지역 문화예술/공연/전시시설 관람",2023-06-20,2023-06-22,지역 문화예술/공연/전시시설 관람;쇼핑;온천/스파
g_g002963,지역 문화예술/공연/전시시설 관람;시티투어;인플루언서 따라하기 여행;신규 여행지 발굴;SNS 인생샷 여행;Well-ness 여행,2023-06-25,2023-06-27,지역 문화예술/공연/전시시설 관람;인플루언서 따라하기 여행;신규 여행지 발굴
g_g002967,"쇼핑;테마파크, 놀이시설, 동/식물원 방문;시티투어;지역 문화예술/공연/전시시설 관람;지역 축제/이벤트 참가",2023-06-25,2023-06-26,"지역 문화예술/공연/전시시설 관람;테마파크, 놀이시설, 동/식물원 방문;친환경 여행(플로깅 여행)"
g_g002974,SNS 인생샷 여행;신규 여행지 발굴;인플루언서 따라하기 여행;교육/체험 프로그램 참가,2023-07-08,2023-07-10,교육/체험 프로그램 참가;SNS 인생샷 여행;신규 여행지 발굴
g_g002975,"야외 스포츠, 레포츠 활동;SNS 인생샷 여행;역사 유적지 방문",2023-06-20,2023-06-21,"SNS 인생샷 여행;야외 스포츠, 레포츠 활동;역사 유적지 방문"
g_g002983,"SNS 인생샷 여행;호캉스 여행;역사 유적지 방문;시티투어;야외 스포츠, 레포츠 활동",2023-06-28,2023-06-30,"야외 스포츠, 레포츠 활동;지역 문화예술/공연/전시시설 관람;SNS 인생샷 여행"
g_g002985,역사 유적지 방문;신규 여행지 발굴;등반 여행,2023-07-01,2023-07-03,역사 유적지 방문;신규 여행지 발굴;Well-ness 여행
g_g002986,드라마 촬영지 방문;SNS 인생샷 여행;시티투어,2023-06-24,2023-06-25,"쇼핑;테마파크, 놀이시설, 동/식물원 방문;SNS 인생샷 여행"
g_g002987,Well-ness 여행;SNS 인생샷 여행;인플루언서 따라하기 여행;친환경 여행(플로깅 여행);등반 여행,2023-07-01,2023-07-02,SNS 인생샷 여행;Well-ness 여행;인플루언서 따라하기 여행
g_g002988,"쇼핑;테마파크, 놀이시설, 동/식물원 방문;SNS 인생샷 여행;시티투어;지역 축제/이벤트 참가",2023-06-20,2023-06-22,"쇼핑;테마파크, 놀이시설, 동/식물원 방문;시티투어"
g_g002989,"지역 문화예술/공연/전시시설 관람;SNS 인생샷 여행;쇼핑;신규 여행지 발굴;테마파크, 놀이시설, 동/식물원 방문",2023-06-22,2023-06-24,"쇼핑;테마파크, 놀이시설, 동/식물원 방문;SNS 인생샷 여행"
g_g002991,"쇼핑;테마파크, 놀이시설, 동/식물원 방문;SNS 인생샷 여행;시티투어;유흥/오락(나이트라이프)",2023-07-01,2023-07-03,"테마파크, 놀이시설, 동/식물원 방문;쇼핑;지역 문화예술/공연/전시시설 관람"
g_g002993,"야외 스포츠, 레포츠 활동;유흥/오락(나이트라이프);캠핑;Well-ness 여행;신규 여행지 발굴;야외 스포츠, 레포츠 활동",2023-07-01,2023-07-03,"야외 스포츠, 레포츠 활동;유흥/오락(나이트라이프);Well-ness 여행"
g_g002995,쇼핑;Well-ness 여행;SNS 인생샷 여행;지역 문화예술/공연/전시시설 관람;유흥/오락(나이트라이프),2023-06-29,2023-07-01,"역사 유적지 방문;테마파크, 놀이시설, 동/식물원 방문;종교/성지 순례"
g_g002999,"쇼핑;종교/성지 순례;테마파크, 놀이시설, 동/식물원 방문;역사 유적지 방문;지역 문화예술/공연/전시시설 관람",2023-06-21,2023-06-23,"테마파크, 놀이시설, 동/식물원 방문;역사 유적지 방문;교육/체험 프로그램 참가"
g_g003001,신규 여행지 발굴;지역 문화예술/공연/전시시설 관람;친환경 여행(플로깅 여행),2023-06-23,2023-06-25,"친환경 여행(플로깅 여행);신규 여행지 발굴;야외 스포츠, 레포츠 활동"
g_g003004,Well-ness 여행;SNS 인생샷 여행;신규 여행지 발굴;인플루언서 따라하기 여행;등반 여행,2023-06-24,2023-06-26,등반 여행;드라마 촬영지 방문;지역 축제/이벤트 참가
g_g003019,캠핑;캠핑;캠핑;캠핑;캠핑;캠핑;캠핑;캠핑,2023-07-09,2023-07-10,"야외 스포츠, 레포츠 활동;캠핑;신규 여행지 발굴"
g_g003026,지역 문화예술/공연/전시시설 관람;드라마 촬영지 방문,2023-07-05,2023-07-07,역사 유적지 방문;지역 문화예술/공연/전시시설 관람;드라마 촬영지 방문
g_g003028,쇼핑;SNS 인생샷 여행;호캉스 여행;인플루언서 따라하기 여행;친환경 여행(플로깅 여행),2023-06-30,2023-07-02,호캉스 여행;SNS 인생샷 여행;시티투어
g_g003029,"테마파크, 놀이시설, 동/식물원 방문;Well-ness 여행;SNS 인생샷 여행;신규 여행지 발굴;친환경 여행(플로깅 여행)",2023-06-23,2023-06-24,Well-ness 여행;지역 축제/이벤트 참가;SNS 인생샷 여행
g_g003034,쇼핑;Well-ness 여행;SNS 인생샷 여행;인플루언서 따라하기 여행,2023-07-08,2023-07-09,인플루언서 따라하기 여행;SNS 인생샷 여행;지역 문화예술/공연/전시시설 관람
g_g003035,쇼핑;호캉스 여행;신규 여행지 발굴;역사 유적지 방문;시티투어,2023-07-01,2023-07-03,역사 유적지 방문;Well-ness 여행;인플루언서 따라하기 여행
g_g003039,교육/체험 프로그램 참가;Well-ness 여행;신규 여행지 발굴;지역 문화예술/공연/전시시설 관람;지역 축제/이벤트 참가,2023-06-25,2023-06-26,"역사 유적지 방문;교육/체험 프로그램 참가;야외 스포츠, 레포츠 활동"
g_g003042,SNS 인생샷 여행;호캉스 여행;신규 여행지 발굴,2023-06-23,2023-06-25,호캉스 여행;지역 문화예술/공연/전시시설 관람;쇼핑
g_g003043,"테마파크, 놀이시설, 동/식물원 방문;등반 여행;역사 유적지 방문;야외 스포츠, 레포츠 활동",2023-06-23,2023-06-25,"등반 여행;친환경 여행(플로깅 여행);야외 스포츠, 레포츠 활동"
g_g003047,온천/스파;호캉스 여행,2023-06-26,2023-06-28,호캉스 여행;온천/스파;SNS 인생샷 여행
g_g003050,"쇼핑;드라마 촬영지 방문;테마파크, 놀이시설, 동/식물원 방문;SNS 인생샷 여행;역사 유적지 방문",2023-06-22,2023-06-24,"테마파크, 놀이시설, 동/식물원 방문;드라마 촬영지 방문;SNS 인생샷 여행"
g_g003051,"테마파크, 놀이시설, 동/식물원 방문;SNS 인생샷 여행;호캉스 여행;인플루언서 따라하기 여행",2023-06-24,2023-06-26,"테마파크, 놀이시설, 동/식물원 방문;호캉스 여행;인플루언서 따라하기 여행"
g_g003053,"쇼핑;테마파크, 놀이시설, 동/식물원 방문;Well-ness 여행;호캉스 여행;지역 축제/이벤트 참가",2023-07-02,2023-07-04,Well-ness 여행;호캉스 여행;역사 유적지 방문
g_g003058,지역 문화예술/공연/전시시설 관람;지역 문화예술/공연/전시시설 관람;지역 문화예술/공연/전시시설 관람,2023-07-02,2023-07-04,"지역 문화예술/공연/전시시설 관람;테마파크, 놀이시설, 동/식물원 방문;지역 축제/이벤트 참가"
g_g003059,"온천/스파;Well-ness 여행;신규 여행지 발굴;친환경 여행(플로깅 여행);야외 스포츠, 레포츠 활동",2023-06-25,2023-06-27,"야외 스포츠, 레포츠 활동;교육/체험 프로그램 참가;Well-ness 여행"
g_g003061,"테마파크, 놀이시설, 동/식물원 방문;Well-ness 여행;SNS 인생샷 여행;시티투어;지역 축제/이벤트 참가",2023-06-24,2023-06-26,"Well-ness 여행;테마파크, 놀이시설, 동/식물원 방문;지역 문화예술/공연/전시시설 관람"
g_g003062,쇼핑;SNS 인생샷 여행;호캉스 여행;인플루언서 따라하기 여행,2023-06-21,2023-06-23,쇼핑;호캉스 여행;SNS 인생샷 여행
g_g003064,"쇼핑;테마파크, 놀이시설, 동/식물원 방문;SNS 인생샷 여행;인플루언서 따라하기 여행;시티투어",2023-06-24,2023-06-26,쇼핑;SNS 인생샷 여행;시티투어
g_g003065,역사 유적지 방문;지역 문화예술/공연/전시시설 관람;신규 여행지 발굴;쇼핑;시티투어;Well-ness 여행,2023-06-27,2023-06-29,역사 유적지 방문;지역 문화예술/공연/전시시설 관람;시티투어
g_g003067,쇼핑;역사 유적지 방문;종교/성지 순례;Well-ness 여행;호캉스 여행;신규 여행지 발굴;인플루언서 따라하기 여행,2023-06-22,2023-06-24,역사 유적지 방문;신규 여행지 발굴;Well-ness 여행
g_g003068,쇼핑;Well-ness 여행;SNS 인생샷 여행;지역 문화예술/공연/전시시설 관람,2023-06-28,2023-06-30,지역 문화예술/공연/전시시설 관람;Well-ness 여행;SNS 인생샷 여행
g_g003071,쇼핑;등반 여행;시티투어;유흥/오락(나이트라이프),2023-06-24,2023-06-26,등반 여행;시티투어;쇼핑
g_g003077,"쇼핑;종교/성지 순례;SNS 인생샷 여행;인플루언서 따라하기 여행;야외 스포츠, 레포츠 활동",2023-07-08,2023-07-10,"역사 유적지 방문;야외 스포츠, 레포츠 활동;SNS 인생샷 여행"
g_g003079,온천/스파;SNS 인생샷 여행;인플루언서 따라하기 여행;시티투어,2023-07-01,2023-07-03,SNS 인생샷 여행;호캉스 여행;쇼핑
g_g003086,쇼핑;Well-ness 여행;SNS 인생샷 여행;호캉스 여행;신규 여행지 발굴,2023-06-24,2023-06-26,SNS 인생샷 여행;호캉스 여행;쇼핑
g_g003090,Well-ness 여행;등반 여행;캠핑,2023-06-23,2023-06-24,Well-ness 여행;친환경 여행(플로깅 여행);역사 유적지 방문
g_g003092,"쇼핑;테마파크, 놀이시설, 동/식물원 방문;시티투어;SNS 인생샷 여행;인플루언서 따라하기 여행;Well-ness 여행;신규 여행지 발굴",2023-06-23,2023-06-25,"테마파크, 놀이시설, 동/식물원 방문;Well-ness 여행;신규 여행지 발굴"
g_g003096,"테마파크, 놀이시설, 동/식물원 방문;시티투어;야외 스포츠, 레포츠 활동;지역 문화예술/공연/전시시설 관람;지역 축제/이벤트 참가",2023-06-23,2023-06-24,지역 문화예술/공연/전시시설 관람;SNS 인생샷 여행;지역 축제/이벤트 참가
